tweet_timestamp,count,sent_-2,sent_-1,sent_0,sent_1,sent_2,emo_A,emo_F,emo_H,emo_S,valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity
2021-02-03,87998.0,3113.0,41378.0,15725.0,26925.0,857.0,21325.0,18111.0,27782.0,5055.0,0.4747634832609778,0.4304657605854625,0.4265288302006844,0.3103823268710635,0.4050278074501638
2021-02-04,86739.0,3167.0,41387.0,15117.0,26160.0,908.0,20733.0,18891.0,27068.0,4930.0,0.4736764085359527,0.4320090040235578,0.4269366029121756,0.3115342464174103,0.4058630028015145
2021-02-05,67980.66666666667,2584.0,32977.666666666664,11721.666666666666,19963.666666666668,733.6666666666666,17138.666666666668,14031.333333333334,20697.333333333332,4391.666666666667,0.4708665035555854,0.4296608844953494,0.43040663439013566,0.3127827909901025,0.4087085226260145
2021-02-08,86555.0,3359.0,43324.0,14386.0,24600.0,886.0,21515.0,18841.0,25486.0,6327.0,0.4689070302120198,0.4289300906937752,0.4285509213794751,0.3105148287216198,0.4091944081797662
2021-02-09,80593.0,2830.0,40172.0,13922.0,22916.0,753.0,19552.0,18767.0,23669.0,4683.0,0.469843150149504,0.435607484520972,0.429381943841271,0.3066351047857761,0.4080373233407341
2021-02-10,79100.0,2753.0,37390.0,14017.0,24128.0,812.0,18852.0,16985.0,24940.0,4306.0,0.4747304424778797,0.4307045638432425,0.4256847914032913,0.3117610619469043,0.4035231479140322
2021-02-11,81333.0,2916.0,39414.0,13724.0,24366.0,913.0,19807.0,17936.0,25279.0,4587.0,0.4729294628256547,0.4322992758167061,0.4277076586379402,0.3102824191902416,0.4062825298464294
2021-02-12,59740.0,2380.3333333333335,30312.666666666668,9808.0,16506.333333333332,732.6666666666666,16094.0,13039.0,17239.0,3560.0,0.4672411442467544,0.4345101331097196,0.4345146536403088,0.3078074817202269,0.4112608875640766
2021-02-15,59180.0,2199.0,30526.0,9720.0,16128.0,607.0,15437.0,13879.0,16735.0,3409.0,0.4677857722203428,0.4356220006759019,0.4317775599864785,0.3071845386955074,0.4094285062521099
2021-02-16,74148.0,2846.0,37510.0,12277.0,20865.0,650.0,18829.0,17288.0,21515.0,4239.0,0.4679999460538284,0.435642957328585,0.4319159249069382,0.3064197685709692,0.409541659923396
2021-02-17,77934.0,3023.0,39036.0,13285.0,21897.0,693.0,19542.0,18022.0,22590.0,4495.0,0.4685157697538858,0.4357533425719179,0.4316550286139538,0.3060815433571955,0.4092690866630715
2021-02-18,77052.0,3104.0,39155.0,12609.0,21473.0,711.0,19873.0,17928.0,22184.0,4458.0,0.4666316513523383,0.4366946996833342,0.433444556922598,0.3042604474900054,0.4106662513627109
2021-02-19,58167.0,2247.6666666666665,29527.333333333332,9721.0,16114.333333333334,556.6666666666666,15131.666666666666,13155.0,16671.0,3488.3333333333335,0.46704945500255485,0.4366537358186698,0.4339706844797811,0.30698580385176216,0.4113730926203205
2021-02-22,75507.0,2808.0,37764.0,12770.0,21530.0,635.0,17354.0,17400.0,22165.0,5818.0,0.4691318950560826,0.4376754340657116,0.4304190869720688,0.3074926165785945,0.4144919014131097
2021-02-23,80909.0,3114.0,40195.0,13413.0,23430.0,757.0,19204.0,17681.0,24187.0,6424.0,0.4692640620944517,0.4364229319358765,0.4305786130096706,0.307595446736455,0.4145016252827175
2021-02-24,80104.0,2785.0,36374.0,14036.0,25985.0,924.0,18233.0,16156.0,26909.0,4770.0,0.478533419055222,0.4309390916808209,0.423369532108258,0.3136814765804483,0.4037218990312599
2021-02-25,81161.0,2726.0,37166.0,14531.0,25827.0,911.0,18390.0,17041.0,26738.0,4461.0,0.4778363499710366,0.4310495065363818,0.4239159448503607,0.3126638533285688,0.4036730326141803
2021-02-26,67107.33333333333,2282.6666666666665,31471.0,11365.0,21226.666666666668,762.0,17175.0,12824.333333333334,21988.666666666668,3754.3333333333335,0.4761275307461836,0.42947454116960254,0.4298037491340558,0.310635045144326,0.40618988728769906
